"cliente","genero","nivel_educativo","ocupacion","propietario_casa","estado_civil","ingreso_anual","numero_hijos","unidades_compradas"
"767","M","Universitaria Completa","Independiente","No","Soltero",70000,0,"1"
"768","M","Universitaria Incompleta","Empleado","Si","Soltero",60000,1,"1"
"769","F","Universitaria Completa","Empresario","Si","Casado",40000,2,"1"
"77","M","Universitaria Completa","Deportista","Si","Soltero",20000,0,"1"
"770","F","Universitaria Postgrado","Empresario","Si","Soltero",60000,2,"1"
"771","F","Secundaria Completa","Empleado","Si","Soltero",30000,3,"1"
"772","F","Secundaria Completa","Empleado","Si","Casado",30000,3,"1"
"773","M","Universitaria Incompleta","Empleado","Si","Soltero",40000,3,"1"
"774","F","Secundaria Completa","Empleado","No","Soltero",80000,2,"1"
"775","NA","Secundaria Completa","Empleado","Si","Casado",80000,2,"1"
"776","F","Secundaria Completa","Independiente","No","Soltero",70000,2,"1"
"777","M","Universitaria Postgrado","Empresario","Si","Soltero",130000,0,"1"
"778","F","Secundaria Completa","Empresario","Si","Soltero",100000,0,"1"
"779","M","Universitaria Incompleta","Empresario","Si","Casado",110000,0,"1"
"78","M","Universitaria Incompleta","Independiente","Si","Casado",60000,2,"1"
"780","F","Universitaria Incompleta","Empresario","No","Casado",110000,0,"1"
"781","M","Universitaria Incompleta","Empresario","Si","Casado",110000,0,"1"
"782","F","Universitaria Incompleta","Empresario","Si","Casado",110000,0,"1"
"783","M","Universitaria Incompleta","Empresario","Si","Soltero",110000,0,"1"
"784","F","Universitaria Incompleta","Empresario","Si","Soltero",110000,0,"1"
"785","F","Secundaria Incompleta","Independiente","Si","Casado",120000,0,"1"
"786","F","Universitaria Incompleta","Comerciante","Si","Soltero",10000,0,"1"
"787","M","Universitaria Completa","Deportista","Si","Casado",20000,0,"1"
"788","F","Secundaria Completa","Comerciante","No","Soltero",10000,0,"1"
"789","F","Universitaria Completa","Deportista","Si","Casado",20000,0,"1"
"79","M","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"790","M","Universitaria Completa","Deportista","Si","Casado",20000,0,"1"
"791","M","Universitaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"792","M","Secundaria Completa","Comerciante","No","Soltero",10000,0,"1"
"793","F","Secundaria Completa","Comerciante","Si","Casado",10000,1,"1"
"794","M","Universitaria Completa","Deportista","Si","Casado",20000,0,"1"
"795","M","Universitaria Incompleta","Independiente","Si","Soltero",80000,5,"1"
"796","M","Secundaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"797","F","Universitaria Incompleta","Empleado","Si","Casado",60000,0,"1"
"798","M","Universitaria Completa","Empresario","Si","Soltero",80000,4,"1"
"799","NA","Secundaria Incompleta","Empleado","Si","Casado",40000,2,"1"
"8","M","Universitaria Postgrado","Empleado","Si","Soltero",60000,4,"1"
"80","M","Universitaria Completa","Empresario","Si","Casado",80000,0,"1"
"800","F","Secundaria Completa","Independiente","Si","Casado",60000,2,"1"
"801","M","Secundaria Completa","Independiente","Si","Casado",60000,2,"1"
"802","F","Universitaria Completa","Empleado","Si","Casado",70000,2,"1"
"803","F","Universitaria Postgrado","Independiente","Si","Soltero",60000,1,"1"
"804","M","Universitaria Postgrado","Independiente","Si","Casado",60000,1,"1"
"805","F","Universitaria Postgrado","Independiente","Si","Soltero",60000,1,"1"
"806","F","Universitaria Postgrado","Independiente","No","Soltero",60000,1,"1"
"807","F","Secundaria Completa","Independiente","No","Soltero",50000,0,"1"
"808","F","Universitaria Completa","Empresario","No","Soltero",80000,2,"1"
"809","F","Secundaria Incompleta","Empleado","Si","Casado",60000,2,"1"
"81","M","Universitaria Incompleta","Empleado","Si","Soltero",60000,0,"1"
"810","M","Secundaria Completa","Empleado","No","Soltero",30000,0,"1"
"811","F","Universitaria Completa","Empresario","No","Soltero",70000,2,"1"
"812","F","Universitaria Incompleta","Deportista","No","Soltero",40000,2,"1"
"813","NA","Universitaria Incompleta","Independiente","Si","Casado",130000,3,"1"
"814","NA","Universitaria Incompleta","Empleado","Si","Soltero",80000,2,"1"
"815","F","Universitaria Completa","Independiente","Si","Casado",60000,1,"1"
"816","F","Universitaria Postgrado","Empresario","Si","Soltero",80000,5,"1"
"817","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,3,"1"
"818","F","Universitaria Postgrado","Empleado","Si","Soltero",60000,0,"1"
"819","F","Universitaria Postgrado","Empleado","Si","Soltero",60000,0,"1"
"82","M","Universitaria Completa","Empleado","Si","Soltero",60000,4,"1"
"820","F","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"821","F","Universitaria Incompleta","Deportista","Si","Casado",30000,1,"1"
"822","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"823","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"824","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"825","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"826","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,3,"1"
"827","F","Universitaria Postgrado","Empleado","Si","Soltero",60000,0,"1"
"828","F","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"829","F","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"83","M","Universitaria Completa","Independiente","Si","Casado",70000,1,"1"
"830","F","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"831","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"832","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"833","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"834","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"835","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"836","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"837","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"838","F","Universitaria Incompleta","Empleado","Si","Casado",70000,0,"1"
"839","F","Universitaria Incompleta","Empleado","No","Soltero",20000,0,"1"
"84","M","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"840","F","Universitaria Postgrado","Empresario","Si","Casado",70000,5,"1"
"841","F","Universitaria Completa","Empresario","Si","Casado",130000,2,"1"
"842","F","Universitaria Completa","Empresario","Si","Casado",130000,2,"1"
"843","F","Universitaria Incompleta","Independiente","Si","Casado",60000,0,"1"
"844","F","Universitaria Incompleta","Independiente","Si","Casado",70000,3,"1"
"845","F","Secundaria Completa","Empleado","Si","Casado",40000,0,"1"
"846","F","Secundaria Completa","Empleado","No","Casado",40000,0,"1"
"847","F","Universitaria Incompleta","Empleado","No","Soltero",30000,0,"1"
"848","F","Universitaria Completa","Empresario","No","Soltero",80000,0,"1"
"849","F","Universitaria Postgrado","Empleado","Si","Soltero",50000,1,"1"
"85","M","Universitaria Postgrado","Empleado","Si","Casado",50000,1,"1"
"850","F","Universitaria Postgrado","Empleado","Si","Casado",40000,1,"1"
"851","F","Universitaria Postgrado","Independiente","Si","Soltero",70000,1,"1"
"852","F","Universitaria Completa","Empresario","Si","Soltero",70000,4,"1"
"853","F","Universitaria Completa","Empresario","Si","Casado",60000,4,"1"
"854","F","Universitaria Completa","Empresario","Si","Casado",60000,4,"1"
"855","F","Universitaria Completa","Empresario","Si","Soltero",70000,4,"1"
"856","F","Universitaria Completa","Empresario","Si","Casado",60000,2,"1"
"857","F","Universitaria Incompleta","Independiente","Si","Casado",60000,2,"1"
"858","F","Universitaria Incompleta","Independiente","Si","Casado",60000,2,"1"
"859","F","Universitaria Incompleta","Independiente","Si","Casado",60000,2,"1"
"86","M","Secundaria Completa","Independiente","No","Casado",50000,0,"1"
"860","F","Universitaria Incompleta","Independiente","Si","Casado",60000,2,"1"
"861","F","Universitaria Incompleta","Independiente","No","Casado",70000,4,"1"
"862","F","Secundaria Completa","Independiente","Si","Casado",60000,3,"1"
"863","F","Universitaria Incompleta","Independiente","Si","Casado",70000,4,"1"
"864","F","Universitaria Incompleta","Independiente","No","Casado",70000,4,"1"
"865","F","Universitaria Completa","Empresario","Si","Casado",120000,3,"1"
"866","F","Universitaria Incompleta","Independiente","No","Soltero",90000,0,"1"
"867","F","Universitaria Postgrado","Empresario","Si","Casado",70000,4,"1"
"868","F","Universitaria Completa","Empresario","Si","Casado",130000,3,"1"
"869","F","Universitaria Completa","Empresario","Si","Casado",130000,1,"1"
"87","M","Universitaria Incompleta","Empleado","Si","Soltero",60000,0,"1"
"870","F","Universitaria Completa","Empresario","No","Soltero",130000,1,"1"
"871","F","Universitaria Completa","Empresario","Si","Casado",90000,4,"1"
"872","F","Universitaria Incompleta","Independiente","Si","Casado",100000,3,"1"
"873","F","Secundaria Incompleta","Empleado","Si","Soltero",80000,2,"1"
"874","F","Secundaria Completa","Independiente","Si","Soltero",70000,3,"1"
"875","F","Universitaria Incompleta","Independiente","No","Casado",40000,3,"1"
"876","F","Secundaria Completa","Empleado","Si","Casado",40000,0,"1"
"877","F","Universitaria Incompleta","Empleado","No","Soltero",60000,0,"1"
"878","F","Universitaria Completa","Empleado","Si","Soltero",50000,2,"1"
"879","F","Universitaria Completa","Empleado","Si","Soltero",50000,2,"1"
"88","M","Universitaria Incompleta","Empleado","No","Casado",60000,1,"1"
"880","F","Universitaria Completa","Empleado","No","Soltero",50000,2,"1"
"881","F","Universitaria Completa","Empleado","Si","Soltero",50000,2,"1"
"882","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"883","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"884","F","Universitaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"885","F","Universitaria Incompleta","Independiente","Si","Soltero",110000,2,"1"
"886","F","Universitaria Incompleta","Independiente","Si","Casado",110000,2,"1"
"887","F","Secundaria Incompleta","Empleado","Si","Casado",60000,3,"1"
"888","F","Secundaria Completa","Empresario","No","Casado",90000,4,"1"
"889","F","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"89","M","Universitaria Incompleta","Empleado","No","Soltero",60000,0,"1"
"890","F","Universitaria Incompleta","Independiente","Si","Soltero",100000,2,"1"
"891","F","Secundaria Completa","Independiente","Si","Soltero",70000,5,"1"
"892","F","Secundaria Completa","Independiente","Si","Soltero",90000,4,"1"
"893","F","Secundaria Completa","Independiente","Si","Casado",90000,4,"1"
"894","F","Secundaria Completa","Empresario","Si","Casado",90000,4,"1"
"895","F","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"896","F","Universitaria Completa","Deportista","Si","Casado",20000,1,"1"
"897","F","Universitaria Postgrado","Deportista","Si","Casado",30000,1,"1"
"898","F","Universitaria Completa","Deportista","Si","Casado",30000,0,"1"
"899","F","Secundaria Completa","Comerciante","Si","Soltero",10000,2,"1"
"9","M","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"90","M","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"900","F","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"901","F","Universitaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"902","F","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"903","F","Universitaria Completa","Deportista","Si","Casado",40000,0,"1"
"904","F","Secundaria Completa","Comerciante","Si","Soltero",20000,3,"1"
"905","F","Universitaria Completa","Independiente","Si","Casado",40000,0,"1"
"906","F","Secundaria Completa","Independiente","Si","Casado",120000,3,"1"
"907","F","Universitaria Incompleta","Deportista","No","Soltero",40000,1,"1"
"908","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,2,"1"
"909","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,2,"1"
"91","M","Universitaria Completa","Empleado","No","Casado",60000,2,"1"
"910","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,2,"1"
"911","F","Universitaria Incompleta","Independiente","Si","Casado",130000,2,"1"
"912","F","Universitaria Incompleta","Independiente","Si","Casado",170000,3,"1"
"913","F","Universitaria Incompleta","Independiente","Si","Casado",110000,3,"1"
"914","F","Universitaria Incompleta","Independiente","Si","Casado",130000,3,"1"
"915","F","Universitaria Incompleta","Independiente","Si","Casado",130000,4,"1"
"916","F","Secundaria Completa","Independiente","Si","Casado",130000,4,"1"
"917","F","Secundaria Completa","Independiente","Si","Casado",130000,4,"1"
"918","F","Universitaria Incompleta","Independiente","Si","Soltero",110000,4,"1"
"919","F","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"92","M","Secundaria Completa","Deportista","Si","Casado",30000,1,"1"
"920","F","Secundaria Incompleta","Comerciante","No","Soltero",10000,0,"1"
"921","F","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"922","F","Universitaria Postgrado","Empleado","No","Soltero",40000,0,"1"
"923","F","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"924","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"925","F","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"926","F","Universitaria Incompleta","Comerciante","Si","Casado",10000,2,"1"
"927","F","Universitaria Postgrado","Deportista","Si","Casado",40000,1,"1"
"928","F","Universitaria Postgrado","Deportista","Si","Casado",30000,4,"1"
"929","F","Universitaria Postgrado","Deportista","Si","Casado",30000,4,"1"
"93","M","Universitaria Postgrado","Independiente","No","Soltero",80000,2,"1"
"930","F","Universitaria Postgrado","Deportista","Si","Soltero",30000,3,"1"
"931","F","Universitaria Postgrado","Deportista","Si","Soltero",30000,3,"1"
"932","F","Universitaria Postgrado","Deportista","Si","Soltero",30000,3,"1"
"933","F","Universitaria Completa","Deportista","Si","Casado",30000,0,"1"
"934","F","Universitaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"935","F","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"936","F","Universitaria Postgrado","Empleado","Si","Casado",50000,0,"1"
"937","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,1,"1"
"938","F","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"939","F","Universitaria Completa","Deportista","Si","Soltero",20000,0,"1"
"94","M","Universitaria Postgrado","Independiente","No","Soltero",80000,4,"1"
"940","F","Universitaria Completa","Deportista","No","Soltero",20000,0,"1"
"941","F","Universitaria Incompleta","Empresario","Si","Soltero",110000,0,"1"
"942","F","Secundaria Completa","Empresario","Si","Soltero",100000,0,"1"
"943","F","Secundaria Completa","Empresario","Si","Casado",110000,0,"1"
"944","F","Universitaria Incompleta","Deportista","No","Soltero",30000,2,"1"
"945","F","Universitaria Incompleta","Deportista","No","Casado",30000,2,"1"
"946","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"947","F","Secundaria Completa","Empleado","Si","Soltero",20000,2,"1"
"948","F","Secundaria Incompleta","Deportista","Si","Casado",20000,2,"1"
"949","F","Secundaria Incompleta","Deportista","Si","Soltero",20000,2,"1"
"95","M","Universitaria Postgrado","Independiente","No","Soltero",80000,5,"1"
"950","F","Secundaria Incompleta","Deportista","Si","Casado",20000,2,"1"
"951","F","Universitaria Incompleta","Empleado","Si","Casado",40000,2,"1"
"952","F","Secundaria Incompleta","Deportista","No","Soltero",40000,3,"1"
"953","F","Secundaria Incompleta","Deportista","Si","Soltero",40000,3,"1"
"954","F","Universitaria Postgrado","Empresario","Si","Soltero",100000,1,"1"
"955","F","Universitaria Postgrado","Empresario","Si","Casado",100000,1,"1"
"956","F","Universitaria Completa","Independiente","No","Casado",60000,2,"1"
"957","F","Universitaria Postgrado","Empresario","Si","Soltero",80000,4,"1"
"958","F","Universitaria Completa","Independiente","Si","Soltero",90000,2,"1"
"959","F","Universitaria Postgrado","Empresario","No","Soltero",110000,1,"1"
"96","M","Universitaria Postgrado","Independiente","Si","Casado",80000,5,"1"
"960","F","Universitaria Postgrado","Empresario","No","Soltero",130000,1,"1"
